"paymentId";"globalPaymentId";"globalRecipientId";"globalRecipientIdx";"globalSchemeId";"amountEuro";"amountNationalCurrency";"year";"countryPayment"
378;"LU378";"LU396";"LU396";"LU1";8090.02;;"2008";"LU"
379;"LU379";"LU397";"LU397";"LU1";12075.32;;"2008";"LU"
380;"LU380";"LU398";"LU398";"LU1";1808.83;;"2008";"LU"
381;"LU381";"LU399";"LU399";"LU1";2222.00;;"2008";"LU"
382;"LU382";"LU400";"LU400";"LU1";36208.36;;"2008";"LU"
383;"LU383";"LU401";"LU401";"LU1";21561.30;;"2008";"LU"
384;"LU384";"LU402";"LU402";"LU1";1734.67;;"2008";"LU"
385;"LU385";"LU403";"LU403";"LU1";8761.08;;"2008";"LU"
386;"LU386";"LU404";"LU404";"LU1";20770.48;;"2008";"LU"
387;"LU387";"LU405";"LU405";"LU1";92.64;;"2008";"LU"
388;"LU388";"LU406";"LU406";"LU1";46656.38;;"2008";"LU"
389;"LU389";"LU407";"LU407";"LU1";769.17;;"2008";"LU"
390;"LU390";"LU408";"LU408";"LU1";531.65;;"2008";"LU"
391;"LU391";"LU409";"LU409";"LU1";29692.65;;"2008";"LU"
392;"LU392";"LU410";"LU410";"LU1";602.55;;"2008";"LU"
393;"LU393";"LU411";"LU411";"LU1";48517.19;;"2008";"LU"
394;"LU394";"LU412";"LU412";"LU1";1469.39;;"2008";"LU"
395;"LU395";"LU413";"LU413";"LU1";24509.17;;"2008";"LU"
396;"LU396";"LU414";"LU414";"LU1";27463.66;;"2008";"LU"
397;"LU397";"LU415";"LU415";"LU1";12404.08;;"2008";"LU"
398;"LU398";"LU416";"LU416";"LU1";3979.39;;"2008";"LU"
399;"LU399";"LU417";"LU417";"LU1";26474.48;;"2008";"LU"
400;"LU400";"LU418";"LU418";"LU1";40803.80;;"2008";"LU"
401;"LU401";"LU419";"LU419";"LU1";9439.70;;"2008";"LU"
402;"LU402";"LU420";"LU420";"LU1";60290.87;;"2008";"LU"
403;"LU403";"LU421";"LU421";"LU1";19963.11;;"2008";"LU"
404;"LU404";"LU422";"LU422";"LU1";50303.89;;"2008";"LU"
405;"LU405";"LU423";"LU423";"LU1";2080.16;;"2008";"LU"
406;"LU406";"LU424";"LU424";"LU1";349.14;;"2008";"LU"
407;"LU407";"LU425";"LU425";"LU1";17796.59;;"2008";"LU"
408;"LU408";"LU426";"LU426";"LU1";24826.63;;"2008";"LU"
409;"LU409";"LU427";"LU427";"LU1";9014.14;;"2008";"LU"
410;"LU410";"LU428";"LU428";"LU1";17587.55;;"2008";"LU"
411;"LU411";"LU429";"LU429";"LU1";28283.99;;"2008";"LU"
412;"LU412";"LU430";"LU430";"LU1";46020.78;;"2008";"LU"
413;"LU413";"LU431";"LU431";"LU1";8925.87;;"2008";"LU"
414;"LU414";"LU432";"LU432";"LU1";227.64;;"2008";"LU"
415;"LU415";"LU433";"LU433";"LU1";206.55;;"2008";"LU"
416;"LU416";"LU434";"LU434";"LU1";21541.95;;"2008";"LU"
417;"LU417";"LU435";"LU435";"LU1";9936.42;;"2008";"LU"
418;"LU418";"LU436";"LU436";"LU1";27454.90;;"2008";"LU"
419;"LU419";"LU437";"LU437";"LU1";28734.71;;"2008";"LU"
420;"LU420";"LU438";"LU438";"LU1";324.38;;"2008";"LU"
421;"LU421";"LU439";"LU439";"LU1";11827.63;;"2008";"LU"
422;"LU422";"LU441";"LU441";"LU1";32226.80;;"2008";"LU"
423;"LU423";"LU442";"LU442";"LU1";24266.13;;"2008";"LU"
424;"LU424";"LU443";"LU443";"LU1";13516.44;;"2008";"LU"
425;"LU425";"LU445";"LU445";"LU1";1157.92;;"2008";"LU"
426;"LU426";"LU446";"LU446";"LU1";24433.49;;"2008";"LU"
427;"LU427";"LU447";"LU447";"LU1";426.75;;"2008";"LU"
428;"LU428";"LU448";"LU448";"LU1";945.44;;"2008";"LU"
429;"LU429";"LU449";"LU449";"LU1";11097.83;;"2008";"LU"
430;"LU430";"LU450";"LU450";"LU1";5436.75;;"2008";"LU"
431;"LU431";"LU451";"LU451";"LU1";35508.74;;"2008";"LU"
432;"LU432";"LU452";"LU452";"LU1";21905.54;;"2008";"LU"
433;"LU433";"LU453";"LU453";"LU1";30661.38;;"2008";"LU"
434;"LU434";"LU454";"LU454";"LU1";33167.92;;"2008";"LU"
435;"LU435";"LU455";"LU455";"LU1";103623.34;;"2008";"LU"
436;"LU436";"LU456";"LU456";"LU1";43947.61;;"2008";"LU"
437;"LU437";"LU457";"LU457";"LU1";23939.90;;"2008";"LU"
438;"LU438";"LU458";"LU458";"LU1";32230.80;;"2008";"LU"
439;"LU439";"LU459";"LU459";"LU1";30501.18;;"2008";"LU"
440;"LU440";"LU461";"LU461";"LU1";12129.11;;"2008";"LU"
441;"LU441";"LU462";"LU462";"LU1";33890.42;;"2008";"LU"
442;"LU442";"LU464";"LU464";"LU1";41103.23;;"2008";"LU"
443;"LU443";"LU465";"LU465";"LU1";80787.86;;"2008";"LU"
444;"LU444";"LU466";"LU466";"LU1";24072.56;;"2008";"LU"
445;"LU445";"LU467";"LU467";"LU1";-1028.18;;"2008";"LU"
446;"LU446";"LU468";"LU468";"LU1";13997.06;;"2008";"LU"
447;"LU447";"LU469";"LU469";"LU1";17476.75;;"2008";"LU"
448;"LU448";"LU470";"LU470";"LU1";18220.59;;"2008";"LU"
449;"LU449";"LU471";"LU471";"LU1";38050.63;;"2008";"LU"
450;"LU450";"LU473";"LU473";"LU1";-2.89;;"2008";"LU"
451;"LU451";"LU474";"LU474";"LU1";22751.42;;"2008";"LU"
452;"LU452";"LU475";"LU475";"LU1";14841.09;;"2008";"LU"
453;"LU453";"LU476";"LU476";"LU1";31453.02;;"2008";"LU"
454;"LU454";"LU477";"LU477";"LU1";28385.87;;"2008";"LU"
455;"LU455";"LU478";"LU478";"LU1";32553.22;;"2008";"LU"
456;"LU456";"LU479";"LU479";"LU1";1423.30;;"2008";"LU"
457;"LU457";"LU480";"LU480";"LU1";22013.26;;"2008";"LU"
458;"LU458";"LU481";"LU481";"LU1";20550.88;;"2008";"LU"
459;"LU459";"LU482";"LU482";"LU1";28222.85;;"2008";"LU"
460;"LU460";"LU483";"LU483";"LU1";16997.22;;"2008";"LU"
461;"LU461";"LU484";"LU484";"LU1";7938.86;;"2008";"LU"
462;"LU462";"LU485";"LU485";"LU1";12830.60;;"2008";"LU"
463;"LU463";"LU486";"LU486";"LU1";12082.48;;"2008";"LU"
464;"LU464";"LU487";"LU487";"LU1";24217.74;;"2008";"LU"
465;"LU465";"LU488";"LU488";"LU1";27521.19;;"2008";"LU"
466;"LU466";"LU489";"LU489";"LU1";868.03;;"2008";"LU"
467;"LU467";"LU490";"LU490";"LU1";253.90;;"2008";"LU"
468;"LU468";"LU491";"LU491";"LU1";785.97;;"2008";"LU"
469;"LU469";"LU492";"LU492";"LU1";24932.91;;"2008";"LU"
470;"LU470";"LU493";"LU493";"LU1";33847.77;;"2008";"LU"
471;"LU471";"LU494";"LU494";"LU1";39994.80;;"2008";"LU"
472;"LU472";"LU496";"LU496";"LU1";21668.39;;"2008";"LU"
473;"LU473";"LU497";"LU497";"LU1";1303.23;;"2008";"LU"
474;"LU474";"LU498";"LU498";"LU1";19387.95;;"2008";"LU"
475;"LU475";"LU499";"LU499";"LU1";34713.52;;"2008";"LU"
476;"LU476";"LU500";"LU500";"LU1";24289.80;;"2008";"LU"
477;"LU477";"LU501";"LU501";"LU1";30769.79;;"2008";"LU"
478;"LU478";"LU502";"LU502";"LU1";19948.96;;"2008";"LU"
479;"LU479";"LU503";"LU503";"LU1";275.06;;"2008";"LU"
480;"LU480";"LU504";"LU504";"LU1";12871.52;;"2008";"LU"
481;"LU481";"LU505";"LU505";"LU1";1612.62;;"2008";"LU"
482;"LU482";"LU506";"LU506";"LU1";14955.95;;"2008";"LU"
483;"LU483";"LU507";"LU507";"LU1";32296.00;;"2008";"LU"
484;"LU484";"LU509";"LU509";"LU1";5426.29;;"2008";"LU"
485;"LU485";"LU510";"LU510";"LU1";44667.48;;"2008";"LU"
486;"LU486";"LU512";"LU512";"LU1";30985.60;;"2008";"LU"
487;"LU487";"LU513";"LU513";"LU1";13235.18;;"2008";"LU"
488;"LU488";"LU514";"LU514";"LU1";11446.31;;"2008";"LU"
489;"LU489";"LU515";"LU515";"LU1";11340.74;;"2008";"LU"
490;"LU490";"LU517";"LU517";"LU1";13869.13;;"2008";"LU"
491;"LU491";"LU518";"LU518";"LU1";1951.62;;"2008";"LU"
492;"LU492";"LU519";"LU519";"LU1";13587.19;;"2008";"LU"
493;"LU493";"LU520";"LU520";"LU1";16952.60;;"2008";"LU"
494;"LU494";"LU521";"LU521";"LU1";26594.80;;"2008";"LU"
495;"LU495";"LU522";"LU522";"LU1";39438.34;;"2008";"LU"
496;"LU496";"LU523";"LU523";"LU1";17334.80;;"2008";"LU"
497;"LU497";"LU524";"LU524";"LU1";13441.79;;"2008";"LU"
498;"LU498";"LU525";"LU525";"LU1";9579.04;;"2008";"LU"
499;"LU499";"LU526";"LU526";"LU1";31550.99;;"2008";"LU"
500;"LU500";"LU527";"LU527";"LU1";163.75;;"2008";"LU"
501;"LU501";"LU528";"LU528";"LU1";7009.43;;"2008";"LU"
502;"LU502";"LU529";"LU529";"LU1";21584.41;;"2008";"LU"
503;"LU503";"LU530";"LU530";"LU1";3588.79;;"2008";"LU"
504;"LU504";"LU531";"LU531";"LU1";1581.93;;"2008";"LU"
505;"LU505";"LU532";"LU532";"LU1";42625.16;;"2008";"LU"
506;"LU506";"LU533";"LU533";"LU1";51171.26;;"2008";"LU"
507;"LU507";"LU536";"LU536";"LU1";14366.05;;"2008";"LU"
508;"LU508";"LU537";"LU537";"LU1";25396.45;;"2008";"LU"
509;"LU509";"LU538";"LU538";"LU1";2976.63;;"2008";"LU"
510;"LU510";"LU540";"LU540";"LU1";2978.55;;"2008";"LU"
511;"LU511";"LU541";"LU541";"LU1";76329.54;;"2008";"LU"
512;"LU512";"LU542";"LU542";"LU1";10720.89;;"2008";"LU"
513;"LU513";"LU543";"LU543";"LU1";30084.98;;"2008";"LU"
514;"LU514";"LU545";"LU545";"LU1";20672.56;;"2008";"LU"
515;"LU515";"LU546";"LU546";"LU1";25806.97;;"2008";"LU"
516;"LU516";"LU547";"LU547";"LU1";29009.21;;"2008";"LU"
517;"LU517";"LU548";"LU548";"LU1";15757.49;;"2008";"LU"
518;"LU518";"LU549";"LU549";"LU1";15413.98;;"2008";"LU"
519;"LU519";"LU550";"LU550";"LU1";36541.39;;"2008";"LU"
520;"LU520";"LU551";"LU551";"LU1";1832.51;;"2008";"LU"
521;"LU521";"LU552";"LU552";"LU1";18713.42;;"2008";"LU"
522;"LU522";"LU553";"LU553";"LU1";10063.08;;"2008";"LU"
523;"LU523";"LU554";"LU554";"LU1";39788.60;;"2008";"LU"
524;"LU524";"LU555";"LU555";"LU1";29533.21;;"2008";"LU"
525;"LU525";"LU556";"LU556";"LU1";34476.92;;"2008";"LU"
526;"LU526";"LU557";"LU557";"LU1";31987.16;;"2008";"LU"
527;"LU527";"LU558";"LU558";"LU1";25742.53;;"2008";"LU"
528;"LU528";"LU559";"LU559";"LU1";17142.94;;"2008";"LU"
529;"LU529";"LU560";"LU560";"LU1";960.06;;"2008";"LU"
530;"LU530";"LU561";"LU561";"LU1";4347.79;;"2008";"LU"
531;"LU531";"LU562";"LU562";"LU1";29094.03;;"2008";"LU"
532;"LU532";"LU563";"LU563";"LU1";35618.03;;"2008";"LU"
533;"LU533";"LU564";"LU564";"LU1";5026.15;;"2008";"LU"
534;"LU534";"LU565";"LU565";"LU1";98096.03;;"2008";"LU"
535;"LU535";"LU566";"LU566";"LU1";79020.67;;"2008";"LU"
536;"LU536";"LU568";"LU568";"LU1";2378.56;;"2008";"LU"
537;"LU537";"LU570";"LU570";"LU1";51162.59;;"2008";"LU"
538;"LU538";"LU571";"LU571";"LU1";22274.30;;"2008";"LU"
539;"LU539";"LU573";"LU573";"LU1";39484.91;;"2008";"LU"
540;"LU540";"LU575";"LU575";"LU1";14336.63;;"2008";"LU"
541;"LU541";"LU576";"LU576";"LU1";22217.06;;"2008";"LU"
542;"LU542";"LU577";"LU577";"LU1";32933.69;;"2008";"LU"
543;"LU543";"LU578";"LU578";"LU1";2895.58;;"2008";"LU"
544;"LU544";"LU579";"LU579";"LU1";13224.38;;"2008";"LU"
545;"LU545";"LU580";"LU580";"LU1";1936.54;;"2008";"LU"
546;"LU546";"LU581";"LU581";"LU1";4688.50;;"2008";"LU"
547;"LU547";"LU582";"LU582";"LU1";10716.20;;"2008";"LU"
548;"LU548";"LU583";"LU583";"LU1";9509.28;;"2008";"LU"
549;"LU549";"LU584";"LU584";"LU1";61939.68;;"2008";"LU"
550;"LU550";"LU585";"LU585";"LU1";6216.78;;"2008";"LU"
551;"LU551";"LU586";"LU586";"LU1";44243.10;;"2008";"LU"
552;"LU552";"LU587";"LU587";"LU1";43408.22;;"2008";"LU"
553;"LU553";"LU588";"LU588";"LU1";148.11;;"2008";"LU"
554;"LU554";"LU589";"LU589";"LU1";21314.54;;"2008";"LU"
555;"LU555";"LU590";"LU590";"LU1";23111.36;;"2008";"LU"
556;"LU556";"LU591";"LU591";"LU1";56644.18;;"2008";"LU"
557;"LU557";"LU593";"LU593";"LU1";19926.66;;"2008";"LU"
558;"LU558";"LU594";"LU594";"LU1";37760.80;;"2008";"LU"
559;"LU559";"LU595";"LU595";"LU1";509.95;;"2008";"LU"
560;"LU560";"LU596";"LU596";"LU1";356.01;;"2008";"LU"
561;"LU561";"LU597";"LU597";"LU1";424.66;;"2008";"LU"
562;"LU562";"LU598";"LU598";"LU1";16247.54;;"2008";"LU"
563;"LU563";"LU599";"LU599";"LU1";17000.16;;"2008";"LU"
564;"LU564";"LU600";"LU600";"LU1";19763.71;;"2008";"LU"
565;"LU565";"LU601";"LU601";"LU1";26670.03;;"2008";"LU"
566;"LU566";"LU602";"LU602";"LU1";30373.02;;"2008";"LU"
567;"LU567";"LU603";"LU603";"LU1";7064.49;;"2008";"LU"
568;"LU568";"LU604";"LU604";"LU1";26168.20;;"2008";"LU"
569;"LU569";"LU605";"LU605";"LU1";31065.60;;"2008";"LU"
570;"LU570";"LU606";"LU606";"LU1";26756.41;;"2008";"LU"
571;"LU571";"LU607";"LU607";"LU1";11967.09;;"2008";"LU"
572;"LU572";"LU608";"LU608";"LU1";21634.26;;"2008";"LU"
573;"LU573";"LU609";"LU609";"LU1";25241.73;;"2008";"LU"
574;"LU574";"LU610";"LU610";"LU1";7052.20;;"2008";"LU"
575;"LU575";"LU611";"LU611";"LU1";28177.41;;"2008";"LU"
576;"LU576";"LU612";"LU612";"LU1";12554.15;;"2008";"LU"
577;"LU577";"LU613";"LU613";"LU1";21415.06;;"2008";"LU"
578;"LU578";"LU614";"LU614";"LU1";63.80;;"2008";"LU"
579;"LU579";"LU615";"LU615";"LU1";9323.95;;"2008";"LU"
580;"LU580";"LU616";"LU616";"LU1";25855.08;;"2008";"LU"
581;"LU581";"LU617";"LU617";"LU1";1720.42;;"2008";"LU"
582;"LU582";"LU618";"LU618";"LU1";10757.41;;"2008";"LU"
583;"LU583";"LU619";"LU619";"LU1";28561.55;;"2008";"LU"
584;"LU584";"LU620";"LU620";"LU1";32693.06;;"2008";"LU"
585;"LU585";"LU621";"LU621";"LU1";16009.47;;"2008";"LU"
586;"LU586";"LU622";"LU622";"LU1";527.77;;"2008";"LU"
587;"LU587";"LU623";"LU623";"LU1";35355.96;;"2008";"LU"
588;"LU588";"LU624";"LU624";"LU1";22203.85;;"2008";"LU"
589;"LU589";"LU625";"LU625";"LU1";20283.31;;"2008";"LU"
590;"LU590";"LU626";"LU626";"LU1";12517.53;;"2008";"LU"
591;"LU591";"LU627";"LU627";"LU1";88500.82;;"2008";"LU"
592;"LU592";"LU628";"LU628";"LU1";34097.40;;"2008";"LU"
593;"LU593";"LU629";"LU629";"LU1";22491.84;;"2008";"LU"
594;"LU594";"LU630";"LU630";"LU1";20780.53;;"2008";"LU"
595;"LU595";"LU631";"LU631";"LU1";5856.94;;"2008";"LU"
596;"LU596";"LU632";"LU632";"LU1";9618.23;;"2008";"LU"
597;"LU597";"LU633";"LU633";"LU1";12516.76;;"2008";"LU"
598;"LU598";"LU634";"LU634";"LU1";29025.73;;"2008";"LU"
599;"LU599";"LU635";"LU635";"LU1";42797.66;;"2008";"LU"
600;"LU600";"LU636";"LU636";"LU1";27102.91;;"2008";"LU"
601;"LU601";"LU637";"LU637";"LU1";6573.21;;"2008";"LU"
602;"LU602";"LU639";"LU639";"LU1";9714.18;;"2008";"LU"
603;"LU603";"LU640";"LU640";"LU1";4906.76;;"2008";"LU"
604;"LU604";"LU641";"LU641";"LU1";22983.09;;"2008";"LU"
605;"LU605";"LU642";"LU642";"LU1";25011.39;;"2008";"LU"
606;"LU606";"LU643";"LU643";"LU1";12777.09;;"2008";"LU"
607;"LU607";"LU646";"LU646";"LU1";20651.31;;"2008";"LU"
608;"LU608";"LU647";"LU647";"LU1";33555.58;;"2008";"LU"
609;"LU609";"LU648";"LU648";"LU1";35194.24;;"2008";"LU"
610;"LU610";"LU649";"LU649";"LU1";33508.68;;"2008";"LU"
611;"LU611";"LU650";"LU650";"LU1";2817.74;;"2008";"LU"
612;"LU612";"LU651";"LU651";"LU1";55018.69;;"2008";"LU"
613;"LU613";"LU652";"LU652";"LU1";7656.24;;"2008";"LU"
614;"LU614";"LU653";"LU653";"LU1";559.76;;"2008";"LU"
615;"LU615";"LU654";"LU654";"LU1";14013.23;;"2008";"LU"
616;"LU616";"LU655";"LU655";"LU1";16172.41;;"2008";"LU"
617;"LU617";"LU656";"LU656";"LU1";6664.68;;"2008";"LU"
618;"LU618";"LU657";"LU657";"LU1";1680.71;;"2008";"LU"
619;"LU619";"LU658";"LU658";"LU1";8615.06;;"2008";"LU"
620;"LU620";"LU659";"LU659";"LU1";16188.55;;"2008";"LU"
621;"LU621";"LU660";"LU660";"LU1";18084.25;;"2008";"LU"
622;"LU622";"LU661";"LU661";"LU1";28665.43;;"2008";"LU"
623;"LU623";"LU662";"LU662";"LU1";31642.76;;"2008";"LU"
624;"LU624";"LU665";"LU665";"LU1";1828.04;;"2008";"LU"
625;"LU625";"LU667";"LU667";"LU1";12860.27;;"2008";"LU"
626;"LU626";"LU668";"LU668";"LU1";4589.67;;"2008";"LU"
627;"LU627";"LU669";"LU669";"LU1";5649.14;;"2008";"LU"
628;"LU628";"LU671";"LU671";"LU1";7321.08;;"2008";"LU"
629;"LU629";"LU673";"LU673";"LU1";566.74;;"2008";"LU"
630;"LU630";"LU674";"LU674";"LU1";78875.97;;"2008";"LU"
631;"LU631";"LU676";"LU676";"LU1";-1279.27;;"2008";"LU"
632;"LU632";"LU677";"LU677";"LU1";22469.21;;"2008";"LU"
633;"LU633";"LU678";"LU678";"LU1";13653.58;;"2008";"LU"
634;"LU634";"LU679";"LU679";"LU1";54717.33;;"2008";"LU"
635;"LU635";"LU680";"LU680";"LU1";14183.44;;"2008";"LU"
636;"LU636";"LU681";"LU681";"LU1";18892.54;;"2008";"LU"
637;"LU637";"LU682";"LU682";"LU1";31481.73;;"2008";"LU"
638;"LU638";"LU683";"LU683";"LU1";31379.35;;"2008";"LU"
639;"LU639";"LU684";"LU684";"LU1";86943.70;;"2008";"LU"
640;"LU640";"LU685";"LU685";"LU1";15116.69;;"2008";"LU"
641;"LU641";"LU686";"LU686";"LU1";24097.55;;"2008";"LU"
642;"LU642";"LU687";"LU687";"LU1";31529.45;;"2008";"LU"
643;"LU643";"LU690";"LU690";"LU1";129.71;;"2008";"LU"
644;"LU644";"LU691";"LU691";"LU1";46140.06;;"2008";"LU"
645;"LU645";"LU692";"LU692";"LU1";12607.57;;"2008";"LU"
646;"LU646";"LU693";"LU693";"LU1";20101.98;;"2008";"LU"
647;"LU647";"LU694";"LU694";"LU1";28268.19;;"2008";"LU"
648;"LU648";"LU696";"LU696";"LU1";22604.70;;"2008";"LU"
649;"LU649";"LU697";"LU697";"LU1";9378.88;;"2008";"LU"
650;"LU650";"LU698";"LU698";"LU1";3708.32;;"2008";"LU"
651;"LU651";"LU699";"LU699";"LU1";17110.80;;"2008";"LU"
652;"LU652";"LU700";"LU700";"LU1";3598.02;;"2008";"LU"
653;"LU653";"LU701";"LU701";"LU1";11888.91;;"2008";"LU"
654;"LU654";"LU702";"LU702";"LU1";33715.99;;"2008";"LU"
655;"LU655";"LU703";"LU703";"LU1";5058.88;;"2008";"LU"
656;"LU656";"LU704";"LU704";"LU1";18047.65;;"2008";"LU"
657;"LU657";"LU705";"LU705";"LU1";7534.88;;"2008";"LU"
658;"LU658";"LU706";"LU706";"LU1";14223.86;;"2008";"LU"
659;"LU659";"LU707";"LU707";"LU1";13244.14;;"2008";"LU"
660;"LU660";"LU708";"LU708";"LU1";6900.30;;"2008";"LU"
661;"LU661";"LU709";"LU709";"LU1";12127.26;;"2008";"LU"
662;"LU662";"LU710";"LU710";"LU1";1752.07;;"2008";"LU"
663;"LU663";"LU711";"LU711";"LU1";12192.98;;"2008";"LU"
664;"LU664";"LU712";"LU712";"LU1";44498.93;;"2008";"LU"
665;"LU665";"LU713";"LU713";"LU1";11596.03;;"2008";"LU"
666;"LU666";"LU715";"LU715";"LU1";6026.01;;"2008";"LU"
667;"LU667";"LU716";"LU716";"LU1";8134.89;;"2008";"LU"
668;"LU668";"LU717";"LU717";"LU1";13492.85;;"2008";"LU"
669;"LU669";"LU718";"LU718";"LU1";7511.71;;"2008";"LU"
670;"LU670";"LU719";"LU719";"LU1";7953.16;;"2008";"LU"
671;"LU671";"LU720";"LU720";"LU1";4893.46;;"2008";"LU"
672;"LU672";"LU721";"LU721";"LU1";5506.33;;"2008";"LU"
673;"LU673";"LU722";"LU722";"LU1";17846.84;;"2008";"LU"
674;"LU674";"LU723";"LU723";"LU1";11553.28;;"2008";"LU"
675;"LU675";"LU724";"LU724";"LU1";13873.89;;"2008";"LU"
676;"LU676";"LU725";"LU725";"LU1";377.17;;"2008";"LU"
677;"LU677";"LU726";"LU726";"LU1";20234.23;;"2008";"LU"
678;"LU678";"LU727";"LU727";"LU1";13066.10;;"2008";"LU"
679;"LU679";"LU728";"LU728";"LU1";24872.48;;"2008";"LU"
680;"LU680";"LU729";"LU729";"LU1";1911.24;;"2008";"LU"
681;"LU681";"LU731";"LU731";"LU1";2432.51;;"2008";"LU"
682;"LU682";"LU732";"LU732";"LU1";11737.33;;"2008";"LU"
683;"LU683";"LU733";"LU733";"LU1";13020.85;;"2008";"LU"
684;"LU684";"LU734";"LU734";"LU1";445.63;;"2008";"LU"
685;"LU685";"LU735";"LU735";"LU1";5543.32;;"2008";"LU"
686;"LU686";"LU736";"LU736";"LU1";1263.81;;"2008";"LU"
687;"LU687";"LU737";"LU737";"LU1";30636.38;;"2008";"LU"
688;"LU688";"LU738";"LU738";"LU1";16520.86;;"2008";"LU"
689;"LU689";"LU739";"LU739";"LU1";14390.95;;"2008";"LU"
690;"LU690";"LU740";"LU740";"LU1";14419.97;;"2008";"LU"
691;"LU691";"LU741";"LU741";"LU1";16432.14;;"2008";"LU"
692;"LU692";"LU742";"LU742";"LU1";756.11;;"2008";"LU"
693;"LU693";"LU743";"LU743";"LU1";28300.31;;"2008";"LU"
694;"LU694";"LU744";"LU744";"LU1";7280.10;;"2008";"LU"
695;"LU695";"LU745";"LU745";"LU1";9567.99;;"2008";"LU"
696;"LU696";"LU746";"LU746";"LU1";41031.16;;"2008";"LU"
697;"LU697";"LU747";"LU747";"LU1";25008.01;;"2008";"LU"
698;"LU698";"LU748";"LU748";"LU1";3263.92;;"2008";"LU"
699;"LU699";"LU750";"LU750";"LU1";18686.11;;"2008";"LU"
700;"LU700";"LU751";"LU751";"LU1";33216.67;;"2008";"LU"
701;"LU701";"LU752";"LU752";"LU1";6598.00;;"2008";"LU"
702;"LU702";"LU753";"LU753";"LU1";15864.93;;"2008";"LU"
703;"LU703";"LU754";"LU754";"LU1";3231.36;;"2008";"LU"
704;"LU704";"LU756";"LU756";"LU1";1375.24;;"2008";"LU"
705;"LU705";"LU757";"LU757";"LU1";15970.38;;"2008";"LU"
706;"LU706";"LU758";"LU758";"LU1";478.01;;"2008";"LU"
707;"LU707";"LU759";"LU759";"LU1";25597.22;;"2008";"LU"
708;"LU708";"LU760";"LU760";"LU1";21316.43;;"2008";"LU"
709;"LU709";"LU761";"LU761";"LU1";19660.44;;"2008";"LU"
710;"LU710";"LU762";"LU762";"LU1";21199.75;;"2008";"LU"
711;"LU711";"LU763";"LU763";"LU1";11579.76;;"2008";"LU"
712;"LU712";"LU764";"LU764";"LU1";8017.86;;"2008";"LU"
713;"LU713";"LU765";"LU765";"LU1";15996.36;;"2008";"LU"
714;"LU714";"LU766";"LU766";"LU1";15071.13;;"2008";"LU"
715;"LU715";"LU767";"LU767";"LU1";24940.45;;"2008";"LU"
716;"LU716";"LU768";"LU768";"LU1";11115.32;;"2008";"LU"
717;"LU717";"LU770";"LU770";"LU1";1794.53;;"2008";"LU"
718;"LU718";"LU771";"LU771";"LU1";18313.56;;"2008";"LU"
719;"LU719";"LU772";"LU772";"LU1";15227.28;;"2008";"LU"
720;"LU720";"LU773";"LU773";"LU1";-365.09;;"2008";"LU"
721;"LU721";"LU774";"LU774";"LU1";30602.62;;"2008";"LU"
722;"LU722";"LU775";"LU775";"LU1";6985.01;;"2008";"LU"
723;"LU723";"LU777";"LU777";"LU1";50320.61;;"2008";"LU"
724;"LU724";"LU778";"LU778";"LU1";21325.63;;"2008";"LU"
725;"LU725";"LU779";"LU779";"LU1";18406.24;;"2008";"LU"
726;"LU726";"LU780";"LU780";"LU1";48826.24;;"2008";"LU"
727;"LU727";"LU781";"LU781";"LU1";24934.56;;"2008";"LU"
728;"LU728";"LU782";"LU782";"LU1";14424.63;;"2008";"LU"
729;"LU729";"LU783";"LU783";"LU1";20378.99;;"2008";"LU"
730;"LU730";"LU784";"LU784";"LU1";26654.57;;"2008";"LU"
731;"LU731";"LU785";"LU785";"LU1";6608.43;;"2008";"LU"
732;"LU732";"LU786";"LU786";"LU1";23996.63;;"2008";"LU"
733;"LU733";"LU787";"LU787";"LU1";8357.43;;"2008";"LU"
734;"LU734";"LU788";"LU788";"LU1";523.44;;"2008";"LU"
735;"LU735";"LU789";"LU789";"LU1";117236.20;;"2008";"LU"
736;"LU736";"LU790";"LU790";"LU1";59221.20;;"2008";"LU"
737;"LU737";"LU791";"LU791";"LU1";25319.50;;"2008";"LU"
738;"LU738";"LU792";"LU792";"LU1";21647.41;;"2008";"LU"
739;"LU739";"LU793";"LU793";"LU1";41541.83;;"2008";"LU"
740;"LU740";"LU794";"LU794";"LU1";3430.53;;"2008";"LU"
741;"LU741";"LU795";"LU795";"LU1";1363.82;;"2008";"LU"
742;"LU742";"LU796";"LU796";"LU1";46475.53;;"2008";"LU"
743;"LU743";"LU797";"LU797";"LU1";19568.11;;"2008";"LU"
744;"LU744";"LU798";"LU798";"LU1";2028.22;;"2008";"LU"
745;"LU745";"LU799";"LU799";"LU1";15479.64;;"2008";"LU"
746;"LU746";"LU800";"LU800";"LU1";37447.36;;"2008";"LU"
747;"LU747";"LU801";"LU801";"LU1";777.84;;"2008";"LU"
748;"LU748";"LU802";"LU802";"LU1";27201.85;;"2008";"LU"
749;"LU749";"LU803";"LU803";"LU1";2602.10;;"2008";"LU"
750;"LU750";"LU804";"LU804";"LU1";30544.46;;"2008";"LU"
751;"LU751";"LU805";"LU805";"LU1";14419.90;;"2008";"LU"
752;"LU752";"LU806";"LU806";"LU1";1602.26;;"2008";"LU"
753;"LU753";"LU807";"LU807";"LU1";62086.26;;"2008";"LU"
754;"LU754";"LU808";"LU808";"LU1";21278.61;;"2008";"LU"
